brand,os,price,launch_year,gpu_score,cpu_score,screen_to_body_ratio,build_material,colors_available,warranty_years,bluetooth_version,wifi_version,chipset,ram_gb,storage_gb,display_size_inch,display_type,refresh_rate_hz,battery_mah,fast_charging_w,rear_camera_mp,front_camera_mp,camera_setup,weight_g,thickness_mm,gpu_per_cpu
Motorola,Android,332.0,2021,2747,3151,87.94,Plastic,6,1,5.1,WiFi 6,Exynos 1380,8,256,5.78,AMOLED,60,4373,18,64,50,"Macro, Ultra-Wide",172.1,8.89,0.8717867343700413
OnePlus,Android,712.22,2018,5097,6275,82.42,Metal,6,2,4.2,WiFi 6,Tensor G3,12,64,5.5,AMOLED,120,6199,45,50,16,"Telephoto, Macro",175.2,9.28,0.8122709163346613
OnePlus,Android,334.15,2024,2770,3166,85.24,Metal,4,2,5.2,WiFi 6E,Snapdragon 778G,6,512,5.78,AMOLED,60,4426,65,108,50,"Macro, Telephoto",147.2,7.14,0.8749210360075805
Realme,Android,235.64,2020,2030,1180,86.05,Plastic,4,1,5.1,WiFi 5,Helio G85,6,256,5.95,OLED,60,5716,18,48,50,Telephoto,215.1,8.46,1.7203389830508475
Xiaomi,Android,112.43,2023,1049,1906,77.54,Metal,5,2,5.3,WiFi 6,Dimensity 6020,6,256,5.65,AMOLED,90,3930,45,48,32,Wide,198.0,8.51,0.5503672612801679
Google,Android,875.37,2018,5951,8489,75.99,Glass,4,2,5.1,WiFi 5,Snapdragon 8 Gen 2,8,128,6.51,OLED,120,4588,65,108,8,Other,171.6,7.94,0.7010248556956061
Motorola,Android,306.52,2023,1992,2817,87.68,Metal,2,1,5.1,WiFi 6,Dimensity 900,6,128,6.55,LCD,120,5062,45,50,8,Other,200.8,8.7,0.7071352502662407
Sony,Android,414.79,2023,3312,3791,76.56,Plastic,3,2,4.2,WiFi 6,Exynos 1380,12,128,6.29,LCD,120,5062,18,50,32,Ultra-Wide,184.4,7.79,0.8736481139541018
Vivo,Android,475.13,2019,4227,4582,81.41,Plastic,2,2,5.3,WiFi 6E,Dimensity 900,12,128,6.23,LCD,60,4886,45,64,8,Other,172.8,7.84,0.9225229157573113
Google,Android,903.97,2022,6668,9829,91.15,Plastic,4,2,4.2,WiFi 6E,A17 Bionic,8,256,5.69,OLED,90,3494,18,108,16,Telephoto,190.9,7.96,0.6784006511343982
Samsung,Android,809.21,2022,5819,7822,84.59,Metal,6,1,5.1,WiFi 6E,Tensor G3,8,128,5.76,AMOLED,120,4050,18,200,32,Macro,180.4,8.5,0.7439273843006904
Apple,iOS,1714.0,2021,12496,16181,78.5,Glass,7,1,5.2,WiFi 5,Snapdragon 8 Gen 2,12,128,6.21,OLED,60,3365,25,108,16,"Depth, Ultra-Wide",198.5,8.43,0.7722637661454793
Apple,iOS,1065.45,2023,8205,10622,81.28,Glass,2,2,5.2,WiFi 5,Snapdragon 8 Gen 2,8,512,6.22,LCD,90,3202,18,200,50,Other,194.6,8.98,0.7724533986066654
Apple,iOS,958.52,2021,6484,8437,83.99,Glass,2,1,5.3,WiFi 5,Snapdragon 8 Gen 2,8,128,6.54,LCD,144,3416,18,108,16,"Telephoto, Macro",192.2,7.49,0.768519615977243
Motorola,Android,180.4,2021,1949,715,95.0,Metal,6,1,5.2,WiFi 5,Dimensity 6020,6,64,6.02,LCD,60,3959,45,50,16,"Telephoto, Wide",209.1,7.43,2.725874125874126
Motorola,Android,335.03,2019,3019,3043,86.1,Glass,5,1,5.1,WiFi 5,Snapdragon 778G,6,128,5.91,AMOLED,90,4505,65,108,32,"Wide, Telephoto",195.2,9.19,0.9921130463358527
Sony,Android,745.05,2023,5957,6021,80.99,Glass,6,1,4.2,WiFi 6E,Snapdragon 8 Gen 2,12,64,6.49,OLED,90,4129,18,50,32,"Ultra-Wide, Depth",182.7,8.36,0.9893705364557382
Xiaomi,Android,207.06,2019,1354,2019,75.87,Plastic,4,2,5.3,WiFi 5,Helio G85,3,256,6.39,OLED,144,4849,25,48,32,Depth,200.8,7.89,0.6706290242694403
Google,Android,906.96,2023,6540,8241,91.09,Plastic,3,1,4.2,WiFi 6,Tensor G3,8,256,6.79,AMOLED,120,6652,45,200,8,Other,222.6,7.72,0.7935930105569713
Realme,Android,109.41,2023,374,484,82.25,Plastic,6,1,4.2,WiFi 5,Snapdragon 680,6,256,6.08,LCD,60,4453,18,50,50,"Depth, Telephoto",188.1,8.5,0.7727272727272727
Samsung,Android,960.38,2025,6995,9126,81.08,Metal,5,2,5.1,WiFi 6,Snapdragon 8 Gen 2,12,64,6.68,AMOLED,60,5292,100,108,32,Telephoto,175.7,8.44,0.7664913434144204
OnePlus,Android,620.74,2024,4962,5421,86.64,Metal,6,1,5.2,WiFi 5,Dimensity 900,6,256,6.62,LCD,60,4695,25,50,50,Other,224.3,7.27,0.9153292750415053
Samsung,Android,679.45,2021,5475,6353,79.09,Metal,2,2,5.2,WiFi 6,A17 Bionic,12,128,6.74,AMOLED,120,4387,18,108,50,Telephoto,213.2,8.77,0.8617975759483708
Xiaomi,Android,289.69,2019,2031,2896,90.27,Glass,3,1,4.2,WiFi 6,Exynos 1380,6,256,5.71,AMOLED,60,6583,33,108,8,"Ultra-Wide, Macro",213.1,9.29,0.7013121546961326
Sony,Android,491.64,2018,4411,4840,81.59,Plastic,3,1,5.3,WiFi 6E,Exynos 1380,12,256,6.33,AMOLED,60,4488,33,64,16,Macro,174.5,9.04,0.9113636363636364
Samsung,Android,1022.17,2021,8259,9436,83.75,Glass,5,1,5.0,WiFi 6,A17 Bionic,8,512,5.84,OLED,120,4647,100,108,32,Ultra-Wide,187.4,8.95,0.8752649427723612
Apple,iOS,830.37,2021,6173,7702,84.38,Metal,7,1,5.0,WiFi 5,Snapdragon 8 Gen 2,12,128,5.68,OLED,90,2916,18,108,50,Telephoto,152.1,7.79,0.8014801350298624
Google,Android,882.51,2018,7169,8145,80.89,Plastic,6,1,5.0,WiFi 6,A17 Bionic,8,64,5.6,OLED,120,4610,45,108,8,Other,203.9,7.14,0.8801718845917741
OnePlus,Android,856.96,2023,5788,8880,85.1,Metal,2,1,5.1,WiFi 6,A17 Bionic,8,64,5.73,OLED,90,5759,25,108,50,"Ultra-Wide, Macro",168.9,9.27,0.6518018018018018
OnePlus,Android,218.19,2018,1747,1940,80.77,Plastic,6,2,5.2,WiFi 6,Snapdragon 680,6,64,6.62,OLED,90,4566,65,13,50,Macro,183.2,7.57,0.9005154639175258
Apple,iOS,1407.02,2021,10740,13653,79.43,Plastic,5,2,5.1,WiFi 5,A17 Bionic,12,128,5.95,OLED,120,3865,18,50,16,Other,214.0,9.28,0.7866402988354207
OnePlus,Android,592.46,2021,4635,5837,87.85,Metal,5,2,5.0,WiFi 6E,Dimensity 900,12,256,5.75,LCD,60,4227,18,50,16,Wide,193.2,8.46,0.7940722974130546
Samsung,Android,856.05,2021,6688,8570,84.79,Metal,5,1,5.1,WiFi 6E,Tensor G3,12,512,6.09,OLED,120,5122,18,200,8,Other,203.5,8.64,0.7803967327887982
Google,Android,1089.51,2022,8246,10247,84.52,Glass,6,1,5.0,WiFi 6,A17 Bionic,8,256,5.99,OLED,120,4532,100,200,50,Telephoto,172.9,7.73,0.8047233336586318
Oppo,Android,633.06,2020,4817,6003,85.98,Metal,5,1,5.1,WiFi 5,Exynos 1380,8,64,6.45,OLED,90,5354,45,50,16,"Wide, Ultra-Wide",197.4,8.07,0.802432117274696
Xiaomi,Android,255.82,2018,2310,1332,83.35,Plastic,2,2,5.3,WiFi 6E,Helio G85,4,128,5.74,AMOLED,144,5413,33,13,8,Other,215.7,9.23,1.7342342342342343
Samsung,Android,485.13,2022,3856,4324,85.98,Metal,6,1,5.3,WiFi 5,Dimensity 900,8,64,6.28,OLED,60,5311,33,64,8,"Macro, Wide",198.6,7.55,0.8917668825161887
OnePlus,Android,716.83,2022,5230,6608,89.89,Metal,2,1,5.2,WiFi 6,A17 Bionic,8,512,5.53,OLED,120,5126,33,108,16,Other,215.5,7.16,0.7914648910411622
Vivo,Android,226.1,2020,2756,2192,90.44,Glass,3,1,4.2,WiFi 6,Helio G85,4,64,6.29,LCD,60,4244,100,50,16,Other,214.6,7.31,1.2572992700729928
Apple,iOS,1462.28,2019,10822,13152,83.62,Metal,7,1,5.2,WiFi 5,A17 Bionic,12,64,6.12,AMOLED,90,3397,33,108,16,"Depth, Macro",188.5,8.18,0.8228406326034063
Samsung,Android,654.56,2023,4975,6359,92.51,Glass,2,1,5.3,WiFi 6E,Snapdragon 778G,6,256,5.87,LCD,60,3543,18,50,8,Other,196.7,9.38,0.7823557163075955
Realme,Android,321.38,2024,1877,2920,76.71,Plastic,5,1,5.3,WiFi 6,Snapdragon 778G,12,256,6.86,LCD,120,5028,100,108,8,Other,190.0,7.38,0.6428082191780822
Apple,iOS,1324.05,2018,10607,12872,87.39,Glass,6,2,5.3,WiFi 6E,A17 Bionic,8,128,5.51,AMOLED,120,3243,100,200,50,Other,220.0,9.49,0.8240366687383468
Vivo,Android,365.45,2023,2136,3997,92.68,Metal,5,2,5.1,WiFi 6,Snapdragon 778G,12,256,5.91,AMOLED,120,5862,45,50,8,"Ultra-Wide, Wide",185.9,8.08,0.5344008006004504
Sony,Android,359.63,2020,2396,3282,92.94,Metal,5,2,5.0,WiFi 6,Snapdragon 778G,12,64,6.5,LCD,60,4327,33,50,16,"Depth, Wide",179.5,8.65,0.7300426569165143
Sony,Android,289.23,2023,2618,2972,89.09,Plastic,7,2,4.2,WiFi 6E,Dimensity 900,12,64,6.49,AMOLED,90,4389,45,108,32,"Depth, Wide",178.8,8.53,0.8808882907133243
Motorola,Android,384.16,2018,3380,2934,76.13,Metal,6,2,5.0,WiFi 5,Exynos 1380,6,256,6.19,LCD,144,4061,45,108,8,Telephoto,205.7,8.13,1.1520109066121336
Vivo,Android,310.97,2023,1697,2745,77.09,Glass,3,2,5.1,WiFi 6E,Exynos 1380,12,64,5.98,LCD,90,6002,65,108,8,Other,218.3,7.58,0.6182149362477232
Oppo,Android,267.0,2024,2321,1687,92.71,Glass,5,2,5.1,WiFi 5,Dimensity 6020,6,64,6.77,AMOLED,120,5997,25,48,50,"Telephoto, Wide",201.6,7.84,1.3758150563129816
Xiaomi,Android,397.03,2018,2659,3280,94.91,Glass,3,1,5.3,WiFi 6E,Exynos 1380,12,64,5.68,LCD,60,6122,33,108,50,"Ultra-Wide, Wide",223.2,7.71,0.8106707317073171
Oppo,Android,399.27,2018,2956,3414,86.62,Plastic,2,2,5.0,WiFi 6E,Snapdragon 778G,8,64,6.11,AMOLED,60,4080,65,108,32,"Wide, Telephoto",198.3,7.39,0.8658465143526655
OnePlus,Android,810.92,2023,6504,7582,93.03,Plastic,7,2,4.2,WiFi 6E,Snapdragon 8 Gen 2,16,128,5.92,OLED,144,3817,45,200,16,"Wide, Macro",208.8,7.8,0.8578211553679768
Sony,Android,359.04,2021,2821,3145,82.69,Metal,7,2,5.1,WiFi 5,Snapdragon 778G,8,64,5.52,LCD,60,6092,100,50,32,Wide,158.1,9.24,0.89697933227345
OnePlus,Android,680.16,2024,5085,6739,84.62,Metal,7,1,4.2,WiFi 6,A17 Bionic,16,64,5.72,OLED,120,5253,25,200,50,Ultra-Wide,201.5,7.37,0.7545629915417718
Vivo,Android,466.45,2023,3680,4919,87.91,Plastic,6,1,5.3,WiFi 6,Dimensity 900,12,128,6.78,LCD,120,4822,33,50,32,Other,185.0,8.64,0.7481195364911567
Apple,iOS,933.75,2023,7292,8261,83.43,Metal,7,2,5.3,WiFi 6,Snapdragon 8 Gen 2,12,512,6.09,AMOLED,120,3724,33,200,16,Other,167.2,9.18,0.8827018520760198
OnePlus,Android,355.85,2020,2706,2837,80.5,Glass,7,2,5.1,WiFi 5,Exynos 1380,12,64,6.86,LCD,120,4660,33,50,32,"Ultra-Wide, Wide",194.1,8.12,0.9538244624603455
Sony,Android,147.74,2024,2597,1584,88.04,Metal,5,2,5.0,WiFi 5,Helio G85,3,128,6.31,AMOLED,60,4598,18,13,32,Macro,186.4,7.58,1.639520202020202
Realme,Android,99.77,2024,1062,716,91.23,Plastic,2,2,4.2,WiFi 6,Dimensity 6020,6,64,6.5,AMOLED,60,4136,100,13,8,"Depth, Telephoto",167.2,9.44,1.4832402234636872
Google,Android,1198.84,2021,9322,11266,85.17,Glass,7,1,5.3,WiFi 5,Tensor G3,16,64,6.46,OLED,144,3833,18,200,16,"Macro, Telephoto",170.7,7.05,0.8274454109710634
Sony,Android,371.09,2021,2695,3462,81.21,Metal,3,2,4.2,WiFi 5,Exynos 1380,8,128,6.19,AMOLED,120,5920,45,50,16,Other,219.7,7.16,0.7784517619872906
Motorola,Android,452.97,2022,3213,5136,81.18,Metal,2,1,5.2,WiFi 6,Exynos 1380,12,512,5.9,AMOLED,60,5375,25,64,16,"Telephoto, Wide",223.5,8.0,0.6255841121495327
Vivo,Android,412.27,2024,2997,4519,77.02,Metal,4,1,5.0,WiFi 6,Dimensity 900,6,512,5.87,LCD,90,5639,18,108,32,"Telephoto, Macro",192.0,7.02,0.6631998229696836
OnePlus,Android,673.04,2024,4917,6446,89.43,Glass,7,2,5.0,WiFi 6,A17 Bionic,16,128,6.59,OLED,120,3905,33,200,16,"Ultra-Wide, Telephoto",155.5,7.07,0.7627986348122867
Xiaomi,Android,268.4,2019,2511,2323,84.42,Metal,5,1,5.1,WiFi 5,Exynos 1380,6,256,5.9,AMOLED,60,5246,65,64,32,"Depth, Wide",173.0,7.97,1.0809298321136462
Sony,Android,434.01,2025,3533,4673,79.49,Glass,3,2,5.0,WiFi 5,Exynos 1380,12,64,6.11,LCD,60,4170,25,64,8,Telephoto,169.2,7.01,0.7560453670019259
OnePlus,Android,424.02,2019,3333,4568,92.22,Plastic,3,2,5.1,WiFi 5,Exynos 1380,8,64,6.26,AMOLED,144,5012,18,50,8,Other,178.4,8.29,0.7296409807355516
Motorola,Android,295.01,2024,2227,2138,94.4,Metal,2,1,4.2,WiFi 6E,Snapdragon 778G,12,256,5.94,LCD,60,5593,25,64,8,"Depth, Ultra-Wide",230.9,8.88,1.0416276894293732
Motorola,Android,371.58,2024,2938,3513,84.43,Plastic,2,2,4.2,WiFi 6E,Exynos 1380,8,512,6.74,OLED,60,4962,65,50,50,Other,193.4,7.61,0.8363222317107885
OnePlus,Android,481.1,2018,3747,5649,92.71,Plastic,6,2,4.2,WiFi 6,Exynos 1380,6,128,6.33,AMOLED,90,5511,25,50,32,Other,158.9,9.26,0.6633032395114179
Xiaomi,Android,360.77,2021,3290,3663,77.3,Plastic,3,1,5.1,WiFi 6E,Snapdragon 778G,6,64,5.64,LCD,90,4878,33,108,50,Other,188.7,8.36,0.8981708981708981
Motorola,Android,268.68,2025,1699,1906,87.79,Plastic,4,1,5.3,WiFi 6,Dimensity 900,12,64,6.38,LCD,90,5889,33,50,16,Other,198.2,7.36,0.891395592864638
Realme,Android,277.42,2022,1027,2724,83.55,Glass,3,1,5.3,WiFi 5,Snapdragon 778G,12,64,6.83,LCD,60,5540,18,64,32,Telephoto,187.4,9.29,0.37701908957415564
Samsung,Android,1005.28,2021,8327,9572,84.07,Glass,6,1,5.2,WiFi 6,A17 Bionic,12,128,6.47,OLED,60,5689,18,50,32,Other,174.4,9.4,0.8699331383201003
Oppo,Android,83.43,2021,0,1332,75.84,Glass,6,2,5.3,WiFi 6E,Dimensity 6020,4,128,6.61,LCD,120,6152,100,13,50,Macro,197.0,8.02,0.0
Motorola,Android,311.11,2023,1377,3224,84.59,Plastic,6,2,5.0,WiFi 6E,Dimensity 900,12,256,6.57,LCD,60,5474,65,108,16,Other,191.4,8.53,0.4271091811414392
Samsung,Android,832.61,2022,6842,8145,88.54,Metal,2,1,4.2,WiFi 6,Tensor G3,8,64,5.99,OLED,90,4931,100,50,8,"Macro, Ultra-Wide",164.4,8.67,0.840024554941682
Vivo,Android,257.77,2025,2301,1686,89.8,Metal,5,1,5.2,WiFi 5,Dimensity 6020,3,512,6.06,LCD,60,5048,45,48,50,"Ultra-Wide, Telephoto",166.8,8.49,1.3647686832740213
Xiaomi,Android,336.35,2022,2939,3658,84.81,Metal,4,1,5.2,WiFi 5,Snapdragon 778G,12,128,6.71,AMOLED,60,5388,18,64,50,Macro,169.3,7.56,0.8034445051940952
OnePlus,Android,299.79,2023,2500,3546,75.77,Metal,5,2,5.1,WiFi 6,Exynos 1380,12,64,6.48,LCD,60,4897,18,108,8,Wide,206.0,8.7,0.7050197405527355
OnePlus,Android,952.75,2022,7364,9398,85.46,Metal,5,2,5.0,WiFi 5,Tensor G3,12,128,6.14,AMOLED,90,4817,25,108,32,Other,182.8,7.82,0.7835709725473505
Google,Android,987.82,2018,7215,9090,92.11,Metal,6,1,4.2,WiFi 6,Tensor G3,16,128,6.88,OLED,90,4439,25,200,16,"Ultra-Wide, Wide",192.5,9.33,0.7937293729372937
Sony,Android,475.33,2020,2994,4348,89.56,Metal,5,2,5.3,WiFi 6,Dimensity 900,12,64,6.09,OLED,90,4095,33,108,50,"Depth, Wide",221.3,8.05,0.6885924563017479
Google,Android,732.27,2022,5901,6421,87.9,Metal,2,1,5.0,WiFi 6E,Tensor G3,16,128,6.83,AMOLED,144,4825,25,50,16,"Telephoto, Wide",164.5,8.63,0.9190157296371282
Xiaomi,Android,183.75,2024,1371,1350,75.56,Plastic,6,1,5.2,WiFi 5,Snapdragon 680,6,128,6.6,AMOLED,60,4240,65,50,8,"Ultra-Wide, Wide",180.6,8.79,1.0155555555555555
Apple,iOS,976.55,2018,7016,8907,86.61,Plastic,2,2,5.3,WiFi 6E,Tensor G3,12,256,6.61,OLED,120,3680,65,108,32,Ultra-Wide,191.3,9.36,0.787695071292242
Oppo,Android,276.44,2020,2459,2728,86.89,Glass,3,1,4.2,WiFi 5,Snapdragon 778G,8,256,5.63,LCD,144,3996,18,64,50,Other,171.1,9.42,0.9013929618768328
Apple,iOS,1488.94,2021,10970,14301,80.88,Glass,3,2,5.0,WiFi 6,Snapdragon 8 Gen 2,12,64,5.77,OLED,120,3159,65,108,16,"Ultra-Wide, Depth",209.8,7.98,0.767079225229005
Samsung,Android,1017.2,2020,7312,9513,79.08,Metal,4,1,5.0,WiFi 5,A17 Bionic,12,128,6.23,LCD,60,5195,33,50,8,Other,179.8,8.34,0.7686323977714706
Apple,iOS,1009.53,2019,6976,9561,91.06,Metal,2,2,5.1,WiFi 5,Snapdragon 8 Gen 2,16,512,5.73,OLED,90,3505,25,200,32,Depth,180.6,9.43,0.7296307917581842
Google,Android,909.08,2019,6082,8235,81.64,Glass,3,2,5.2,WiFi 5,Tensor G3,8,128,6.25,OLED,120,6222,65,108,16,Other,183.7,7.51,0.738554948391014
Apple,iOS,1105.41,2019,8226,10773,86.33,Metal,2,2,4.2,WiFi 6E,Tensor G3,12,128,5.88,AMOLED,60,3510,65,50,32,"Depth, Wide",199.9,7.87,0.7635756056808688
OnePlus,Android,752.3,2019,5630,7131,75.68,Plastic,3,1,5.1,WiFi 6,Tensor G3,8,64,5.76,OLED,90,4251,45,50,8,"Depth, Macro",208.5,8.29,0.7895105875753752
Oppo,Android,231.55,2021,2183,2286,86.91,Plastic,3,2,5.1,WiFi 5,Snapdragon 680,4,128,6.9,LCD,60,5602,45,48,32,"Wide, Macro",161.1,9.29,0.9549431321084865
Motorola,Android,150.99,2025,1650,2327,89.52,Metal,2,1,5.2,WiFi 6E,Helio G85,3,512,6.66,OLED,120,4806,25,13,16,Macro,196.2,9.09,0.7090674688440052
Oppo,Android,358.09,2022,2686,2861,86.28,Glass,6,2,4.2,WiFi 5,Exynos 1380,8,64,5.74,LCD,60,3379,33,64,50,"Telephoto, Ultra-Wide",206.0,9.02,0.9388325760223698
Oppo,Android,455.79,2025,2495,4768,82.52,Plastic,7,2,5.2,WiFi 6,Exynos 1380,8,512,6.85,LCD,90,4150,18,108,8,"Telephoto, Depth",198.3,8.69,0.5232802013422819
Vivo,Android,433.16,2018,3132,3389,93.95,Plastic,6,2,4.2,WiFi 6,Dimensity 900,6,256,6.2,AMOLED,120,5657,45,50,50,Telephoto,167.6,8.44,0.9241664207730894
OnePlus,Android,198.45,2020,1553,1393,83.13,Plastic,3,1,5.0,WiFi 6,Snapdragon 680,4,512,6.77,LCD,120,6355,18,50,32,"Telephoto, Macro",173.3,7.61,1.1148600143575018
Oppo,Android,503.48,2025,3609,5098,84.68,Metal,3,2,4.2,WiFi 5,Dimensity 900,12,128,6.71,AMOLED,60,5144,18,50,32,Wide,167.5,7.75,0.7079246763436642
Motorola,Android,343.51,2021,2319,3739,91.42,Glass,3,1,4.2,WiFi 6,Exynos 1380,12,128,5.65,AMOLED,90,3938,33,50,50,Other,213.1,8.35,0.6202193099759294
Xiaomi,Android,317.49,2025,1976,3423,81.59,Metal,6,2,5.1,WiFi 6E,Snapdragon 778G,8,256,5.88,LCD,144,5490,100,64,32,Other,167.2,7.71,0.5772713993572889
Apple,iOS,1558.12,2018,11388,14678,80.92,Metal,2,1,5.1,WiFi 5,Tensor G3,8,64,6.28,OLED,60,3740,33,108,50,Wide,179.0,8.54,0.7758550211200436
OnePlus,Android,117.85,2022,1188,1330,81.91,Metal,6,1,5.0,WiFi 6E,Helio G85,6,128,6.13,AMOLED,90,4117,18,48,32,Other,191.6,7.12,0.8932330827067669
Sony,Android,444.27,2023,3292,3279,90.75,Glass,3,1,5.2,WiFi 5,Dimensity 900,8,256,6.88,AMOLED,90,4978,33,64,8,Other,215.2,8.67,1.0039646233607806
OnePlus,Android,847.89,2021,5963,7943,78.52,Glass,3,1,4.2,WiFi 5,Snapdragon 8 Gen 2,12,128,6.17,OLED,60,5145,45,200,8,Telephoto,212.5,9.41,0.7507239078433842
Samsung,Android,557.9,2021,4465,5015,90.53,Metal,4,1,5.0,WiFi 6E,Exynos 1380,8,64,6.08,LCD,60,6421,18,108,8,"Ultra-Wide, Telephoto",163.3,9.47,0.8903290129611167
Xiaomi,Android,398.78,2019,2349,3269,78.99,Metal,5,2,5.0,WiFi 6,Snapdragon 778G,8,128,6.46,LCD,120,5086,18,50,16,Macro,190.4,7.84,0.718568369531967
Vivo,Android,335.69,2021,3280,3487,84.43,Glass,5,2,5.0,WiFi 5,Exynos 1380,12,256,6.42,AMOLED,60,3691,25,50,32,"Depth, Wide",200.9,7.55,0.9406366504158302
Apple,iOS,1497.24,2025,11174,13731,90.48,Glass,5,2,5.1,WiFi 6,Tensor G3,16,128,6.82,OLED,90,3537,18,200,32,"Telephoto, Ultra-Wide",194.5,8.75,0.8137790401281771
Xiaomi,Android,218.35,2021,1531,2532,89.45,Plastic,4,1,5.0,WiFi 6E,Snapdragon 680,6,128,6.14,AMOLED,60,5524,25,13,50,Other,197.1,8.18,0.6046603475513428
Samsung,Android,605.21,2018,3854,5264,82.64,Glass,5,2,5.1,WiFi 5,Dimensity 900,12,64,6.6,OLED,90,4611,100,108,8,"Macro, Telephoto",175.9,9.41,0.7321428571428571
Google,Android,664.26,2023,5380,6876,82.29,Plastic,5,2,5.3,WiFi 6,Snapdragon 778G,8,256,6.08,LCD,144,5584,100,108,8,"Ultra-Wide, Wide",207.9,7.05,0.7824316463059918
Motorola,Android,240.0,2020,1904,1897,86.05,Glass,4,2,5.3,WiFi 5,Snapdragon 680,3,256,6.12,AMOLED,60,5441,45,50,32,Other,191.1,7.88,1.003690036900369
Google,Android,1082.97,2023,8259,8939,75.7,Glass,4,2,5.0,WiFi 6E,Snapdragon 8 Gen 2,12,64,6.15,AMOLED,60,4731,18,200,32,Depth,175.6,9.37,0.9239288511019129
Xiaomi,Android,214.07,2021,1258,1432,86.75,Metal,2,2,5.1,WiFi 5,Helio G85,6,256,5.7,OLED,120,5266,18,13,8,"Macro, Depth",195.1,7.43,0.8784916201117319
Oppo,Android,437.58,2024,2435,3887,83.12,Glass,3,2,4.2,WiFi 6E,Snapdragon 778G,6,128,6.24,OLED,60,3769,33,108,32,"Macro, Telephoto",187.1,8.88,0.6264471314638539
Motorola,Android,339.7,2023,2730,2445,92.14,Glass,6,1,4.2,WiFi 6,Exynos 1380,8,128,6.69,AMOLED,90,6697,65,108,50,Macro,186.9,8.27,1.116564417177914
Xiaomi,Android,278.78,2019,1791,2386,92.71,Plastic,7,2,5.1,WiFi 6,Exynos 1380,6,64,5.53,OLED,60,5496,33,50,8,Depth,188.6,7.24,0.7506286672254819
Sony,Android,623.98,2021,5210,5492,87.52,Glass,2,1,5.0,WiFi 5,Exynos 1380,12,128,6.09,AMOLED,120,5476,45,108,16,Other,184.3,7.81,0.948652585579024
Samsung,Android,543.12,2022,3428,5262,77.63,Metal,3,2,5.1,WiFi 6,Exynos 1380,12,256,5.5,AMOLED,120,5996,45,50,32,Macro,172.2,8.82,0.6514633219308248
OnePlus,Android,555.94,2020,4212,4211,85.62,Glass,7,2,5.2,WiFi 6E,Dimensity 900,6,512,6.38,OLED,60,4417,45,64,50,Other,219.3,7.46,1.0002374732842556
Samsung,Android,494.69,2023,3978,4238,90.6,Plastic,5,1,5.1,WiFi 5,Snapdragon 778G,12,128,6.4,AMOLED,120,5847,25,50,16,Other,184.8,7.93,0.9386503067484663
Oppo,Android,156.59,2024,1386,1978,82.03,Plastic,2,2,5.3,WiFi 6,Helio G85,6,64,6.44,LCD,90,4997,33,48,32,"Ultra-Wide, Wide",207.4,7.33,0.7007077856420627
Apple,iOS,1192.17,2022,8859,11196,91.89,Metal,6,1,5.0,WiFi 6E,A17 Bionic,12,128,6.2,AMOLED,144,3789,33,50,32,Macro,193.2,7.29,0.7912647374062165
Oppo,Android,401.35,2019,3409,4309,76.29,Metal,3,2,5.2,WiFi 6,Snapdragon 778G,8,128,5.9,AMOLED,60,5542,33,64,16,"Telephoto, Macro",178.2,7.18,0.7911348340682293
Oppo,Android,386.57,2023,2877,3504,88.02,Glass,7,1,5.3,WiFi 6E,Dimensity 900,6,64,6.85,AMOLED,60,5524,33,64,8,"Depth, Telephoto",195.5,7.72,0.8210616438356164
OnePlus,Android,729.68,2020,4937,7730,91.23,Glass,3,2,5.2,WiFi 6,Snapdragon 8 Gen 2,12,128,6.47,OLED,120,6174,18,200,16,Other,190.2,8.56,0.6386804657179819
Realme,Android,292.37,2019,2621,3044,90.07,Glass,3,1,5.0,WiFi 5,Dimensity 900,8,128,5.72,AMOLED,90,5626,18,64,16,Other,221.3,9.33,0.8610381077529566
Sony,Android,617.95,2018,4206,4818,93.51,Metal,4,2,5.1,WiFi 5,Dimensity 900,8,128,5.74,OLED,90,4879,45,64,32,Other,183.3,8.24,0.8729763387297634
Motorola,Android,262.61,2019,354,2356,94.12,Metal,3,1,5.0,WiFi 6E,Dimensity 6020,3,128,5.98,OLED,120,7129,45,50,50,Other,199.3,7.91,0.1502546689303905
Vivo,Android,260.32,2021,2468,2138,83.94,Plastic,5,1,5.3,WiFi 6,Dimensity 6020,6,256,5.93,AMOLED,60,6631,100,13,8,Depth,209.6,9.21,1.1543498596819457
Google,Android,960.1,2019,7553,9017,80.6,Metal,5,1,4.2,WiFi 6,Snapdragon 8 Gen 2,12,128,6.65,AMOLED,90,5624,25,200,32,"Depth, Telephoto",216.9,9.06,0.8376400133081956
Motorola,Android,300.05,2018,2194,2863,81.04,Glass,3,2,4.2,WiFi 5,Snapdragon 778G,12,64,6.09,AMOLED,144,4684,100,64,50,Other,179.2,7.96,0.7663290254977296
Motorola,Android,200.5,2022,1284,2071,91.07,Glass,7,2,5.0,WiFi 6,Snapdragon 680,3,128,6.13,OLED,60,5645,33,13,8,Depth,140.2,7.95,0.6199903428295509
Google,Android,1167.01,2020,8955,11084,86.97,Metal,5,2,5.1,WiFi 6,A17 Bionic,16,128,5.51,AMOLED,90,4287,45,50,32,Other,161.4,7.9,0.8079213280404186
